meal,servings,name,amount,unit,notes
Chinese Beef and Broccoli Noodles,4,garlic cloves,2,,finely chopped
Chinese Beef and Broccoli Noodles,4,onion,1/2,,finely sliced
Chinese Beef and Broccoli Noodles,4,large head broccoli,1,,broken into small florets
Chinese Beef and Broccoli Noodles,4,egg noodles,400 - 450g / 14 - 15 oz ,,"(hokkien, lo mein, singapore - from the fridge) (Note 1)"
Chinese Beef and Broccoli Noodles,4,water,1/2 cup / 125 ml,,
Chinese Beef and Broccoli Noodles,4,cornflour / cornstarch,1,tbsp,
Chinese Beef and Broccoli Noodles,4,dark soy sauce,2,tbsp,(Note 2)
Chinese Beef and Broccoli Noodles,4,light soy sauce,1 1/2,tbsp,(Note 2)
Chinese Beef and Broccoli Noodles,4,Chinese cooking wine/Shoasing wine,1 1/2,tbsp,(Note 3)
Chinese Beef and Broccoli Noodles,4,white sugar,1,tsp,(omit if using Mirin)
Chinese Beef and Broccoli Noodles,4,Chinese five spice powder,1/8,tsp,(not critical)
Chinese Beef and Broccoli Noodles,4,sesame oil (not critical),1/2,tsp,
Chinese Beef and Broccoli Noodles,4,pepper (white or black),1/4,tsp,
Chinese Beef and Broccoli Noodles,4,Sesame seeds,,,
Chinese Beef and Broccoli Noodles,4,Chopped shallots / green onions / scallions,,,
Sesame Noodles,6,fresh egg noodles,500 g / 1 lb ,,(Note 1)
Sesame Noodles,6,green onions,3/4,cup,finely sliced (scallions)
Sesame Noodles,6,"sesame seeds,",1,tbsp,plus more for garnish
Sesame Noodles,6,"crushed peanuts,",2 - 3,tbsp,"optional, plus more for garnish"
Sesame Noodles,6,dark soy sauce,1 ½,tbsp,(Note 2)
Sesame Noodles,6,normal soy sauce,1,tbsp,(Note 2)
Sesame Noodles,6,rice vinegar,1 ½,tbsp,
Sesame Noodles,6,sesame oil,2,tbsp,
Sesame Noodles,6,fresh grated ginger,2,tsp,
Sesame Noodles,6,garlic clove,1,,minced
Sesame Noodles,6,white sugar,2,tsp,
Sesame Noodles,6,peanut butter,2,tbsp,
Sesame Noodles,6,Chinese sesame paste or tahini,1,tbsp,(Note 3)
Sesame Noodles,6,"garlic chilli paste, like Sambal Oelak, or Sriracha (adjust to taste)",2,tsp,(Note 4)
Quick Satay Peanut Stir Fry,3,fish sauce,1 1/2,tbsp,(Note 1)
Quick Satay Peanut Stir Fry,3,sugar,1 1/2,tsp,
Quick Satay Peanut Stir Fry,3,cornflour / cornstarch,2,tsp,
Quick Satay Peanut Stir Fry,3,garlic clove,1,,minced
Quick Satay Peanut Stir Fry,3,grated ginger,1,tsp,
Quick Satay Peanut Stir Fry,3,curry powder,1,tsp,(any - I use hot!)
Quick Satay Peanut Stir Fry,3,crunchy peanut butter,1 1/2,tbsp,(smooth also ok)
Quick Satay Peanut Stir Fry,3,water,2,tbsp,
Quick Satay Peanut Stir Fry,3,beef,300 - 350 g / 10 - 12 oz ,,chicken or pork thinly sliced (or peeled prawns/shrimp) (Note 2)
Quick Satay Peanut Stir Fry,3,oil,2,tbsp,
Quick Satay Peanut Stir Fry,3,garlic,1,,finely chopped (Note 3)
Quick Satay Peanut Stir Fry,3,large onion,1,,sliced
Quick Satay Peanut Stir Fry,3,large carrot,1,,julienned (Note 4)
Quick Satay Peanut Stir Fry,3,big handful bean sprouts,1,,(~1 1/2 cups packed)
Quick Satay Peanut Stir Fry,3,finely sliced shallots / green onions,1/2,cup,(plus more for garnish)
Quick Satay Peanut Stir Fry,3,crushed peanuts,1/4,cup,plus more for garnish (optional)
Chicken Stir Fry with Rice Noodles,2,chicken breast,150 - 180 g/ 5 - 6 oz ,,cut into thin strips
Chicken Stir Fry with Rice Noodles,2,cornflour / cornstarch,1,tsp,(optional)
Chicken Stir Fry with Rice Noodles,2,oil,1,tsp,"(peanut, vegetable, canola) (optional)"
Chicken Stir Fry with Rice Noodles,2,oyster sauce,2,tbsp,(or sub with Hoisin)
Chicken Stir Fry with Rice Noodles,2,dark soy sauce,1,tbsp,(Note 2)
Chicken Stir Fry with Rice Noodles,2,"each sesame oil, sugar ",1/2,tsp,(optional)
Chicken Stir Fry with Rice Noodles,2,Chinese cooking wine,1 1/2,tbsp,(Shoaxing wine) OR Mirin (Note 3)
Chicken Stir Fry with Rice Noodles,2,white pepper,1/4,tsp,(or black pepper)
Chicken Stir Fry with Rice Noodles,2,water,3,tbsp,
Chicken Stir Fry with Rice Noodles,2,dried rice noodles,100 g / 3.5 oz ,,(Note 4)
Chicken Stir Fry with Rice Noodles,2,oil,1,tbsp,
Chicken Stir Fry with Rice Noodles,2,garlic clove,1,,finely chopped (Note 5)
Chicken Stir Fry with Rice Noodles,2,small onion,1,,"sliced (white, brown, yellow)"
Chicken Stir Fry with Rice Noodles,2,bunch choy sum or other Asian greens,1/2,,stems separated from leaves (Note 6)
Chicken Stir Fry with Rice Noodles,2,red capsicum / bell pepper,1/2,,sliced
Chicken Stir Fry with Rice Noodles,2,carrot,1,,"peeled, cut in half lengthwise and sliced on the diagonal"
Chicken Stir Fry with Rice Noodles,2,mushrooms,5 - 7,,sliced
Chicken Stir Fry with Rice Noodles,2,Sesame seeds and finely sliced green onions/scallions,,,optional
Chinese Chicken (Char Siu!),4,garlic cloves,2,,minced
Chinese Chicken (Char Siu!),4,brown sugar,2,tsp,
Chinese Chicken (Char Siu!),4,honey,1 1/2,tbsp,
Chinese Chicken (Char Siu!),4,hoisin sauce,1 1/2,tbsp,
Chinese Chicken (Char Siu!),4,oyster sauce,2,tsp,
Chinese Chicken (Char Siu!),4,light soy sauce,1 ½,tbsp,(or all purpose)
Chinese Chicken (Char Siu!),4,Chinese five spice powder (Note 1),1/2,tsp,
Chinese Chicken (Char Siu!),4,sesame oil,1/2,tsp,(not critical)
Chinese Chicken (Char Siu!),4,Few drops red food colouring,,,optional
Chinese Chicken (Char Siu!),4,chicken thigh fillets,750 g / 1.5lb ,,skinless boneless (or breast)
Chinese Chicken (Char Siu!),4,vegetable oil,1,tbsp,
Chinese Chicken (Char Siu!),4,bamboo skewers,10 – 12 ,,soaked in water for 1 hour (optional)
Chinese Chicken (Char Siu!),4,Green onions / scallions,,,"finely sliced, for garnish (optional)"
Cashew Chicken Meatballs,4,"soy sauce, ordinary or light",1/4,cup,(Note 1)
Cashew Chicken Meatballs,4,Chinese cooking wine,1/4,cup,"(shaoshing wine, or sub with dry sherry) (Note 4)"
Cashew Chicken Meatballs,4,Oyster sauce,1/4,cup,
Cashew Chicken Meatballs,4,sesame oil,2,tsp,
Cashew Chicken Meatballs,4,cornflour / cornstarch,1,tbsp,
Cashew Chicken Meatballs,4,chicken mince (ground chicken),500g/1lb,,
Cashew Chicken Meatballs,4,"garlic, minced",2,cloves,
Cashew Chicken Meatballs,4,"egg, small",1,,(Note 2)
Cashew Chicken Meatballs,4,panko breadcrumbs,3/4,cup,
Cashew Chicken Meatballs,4,salt,1/2,tsp,
Cashew Chicken Meatballs,4,white pepper (or sub with black),1/4,tsp,
Cashew Chicken Meatballs,4,peanut oil,2,tbsp,(or vegetable or canola)
Cashew Chicken Meatballs,4,"garlic, minced",1,clove,
Cashew Chicken Meatballs,4,"small onion, sliced",1,,
Cashew Chicken Meatballs,4,"green capsicum / bell pepper, chopped into 1.75cm / 2/3""",1,,
Cashew Chicken Meatballs,4,water,3/4,cup,
Cashew Chicken Meatballs,4,"cashews, unsalted",1,cup,
Chinese Satay Chicken Stir Fry,2,chicken breast,8 oz / 250g ,,
Chinese Satay Chicken Stir Fry,2,baking soda,3/4,tsp,(bi carb soda) (optional)
Chinese Satay Chicken Stir Fry,2,coriander powder,1/2,tsp,
Chinese Satay Chicken Stir Fry,2,cumin powder,1/2,tsp,
Chinese Satay Chicken Stir Fry,2,turmeric powder,1/4,tsp,
Chinese Satay Chicken Stir Fry,2,chilli powder,1/4,tsp,(Not US Chilli powder! See Note 1)
Chinese Satay Chicken Stir Fry,2,Curry Powder,1 1/2,tsp,(Note 2)
Chinese Satay Chicken Stir Fry,2,salt,1/2,tsp,
Chinese Satay Chicken Stir Fry,2,white pepper,1/4,tsp,
Chinese Satay Chicken Stir Fry,2,smooth peanut butter,1 1/2,tbsp,
Chinese Satay Chicken Stir Fry,2,brown sugar,2,tsp,
Chinese Satay Chicken Stir Fry,2,light soy sauce,1,tsp,(Note 3)
Chinese Satay Chicken Stir Fry,2,rice vinegar,2,tsp,
Chinese Satay Chicken Stir Fry,2,Sriracha,2,tsp,(or other hot sauce)
Chinese Satay Chicken Stir Fry,2,lemongrass paste,1/2,tsp,(Note 4)
Chinese Satay Chicken Stir Fry,2,coconut milk,1/3,cup,(full fat)
Chinese Satay Chicken Stir Fry,2,water,1/4,cup,
Chinese Satay Chicken Stir Fry,2,peanut oil,1,tbsp,(or other plain oil)
Chinese Satay Chicken Stir Fry,2,onion,1,,finely chopped
Chinese Satay Chicken Stir Fry,2,garlic cloves,2,,minced
Chinese Satay Chicken Stir Fry,2,Shallots/scallions,,,sliced (optional garnish)
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,white noodles,700 - 800 g / 1.4 - 1.6 lb ,,"(flour noodles), fresh (Note 1)"
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,vegetable oil*,2,tsp,
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,Chinese black vinegar,2,tsp,(Chinkiang vinegar)* (Note 2)
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,chicken stock / broth,1/3,cup,
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,Chilli Bean Sauce,1,tbsp,(Note 3)
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,Chinese Sweet Bean Sauce,1,tbsp,(Note 4)
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,dark soy sauce,1,tbsp,(Note 5)
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,Chinese black vinegar,2,tsp,(Chinkiang vinegar)* (Note 2)
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,sugar,1,tsp,(white or brown)
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,vegetable oil,1,tbsp,
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,garlic cloves,2,,minced
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,ginger,1 1/2,tsp,minced or finely chopped
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,onion,1/2,,"finely chopped (white, brown or yellow)"
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,minced pork,400 g / 14 oz ,,(ground pork)
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,cucumbers,2,,"cut into batons (deseed if you can be bothered, I don't!)"
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,Chinese chilli sauce,,,(Note 6)
"Chinese Pork Mince with Noodles (""Chinese Bolognese"")",3,Coriander / cilantro leaves,,,
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,peanut butter,2 1/2,tbsp,
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,toasted sesame oil,2,tsp,
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,canola oil,1,tbsp,"(or vegetable, grapeseed or peanut oil)"
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,soy sauce,2,tsp,
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,tsp+ Sriracha,2,,
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,honey,1,tbsp,
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,rice wine vinegar,1 tbsp + 2 tsp ,,
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,water,1 - 1 1/2,tbsp,(or lime juice)
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,garlic clove,1,,minced
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,ginger,1/2,tsp,freshly grated
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,Chinese cabbage / Napa cabbage,1 1/2,cups,shredded
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,red cabbage,1,cup,shredded
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,carrots,1 1/2,cups,julienned (I used Just Veg pre shredded carrots) (Note 1)
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,shredded cooked chicken,1 1/2,cups,
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,bean sprouts,1 1/2,cups,
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,shallot / green onion / scallion,1,,finely sliced on the diagonal
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,peanuts,1/4,cup,roughly chopped
Chinese Chicken Salad with Asian Peanut Salad Dressing,2,crunchy fried noodles,1/4+ ,cups ,(I use Changs)
Chinese Steamed Fish with Ginger Shallot Sauce,2,bream or snapper fish,2,x 350 - 400g / 12 - 13 oz ,"gutted, scaled and cleaned (Note 1)"
Chinese Steamed Fish with Ginger Shallot Sauce,2,stems of shallots,2,,"(scallions / green onions), diagonally julienned to 5cm/2"" length"
Chinese Steamed Fish with Ginger Shallot Sauce,2,ginger julienned,4,"x 3cm / 1 x 2"" piece of ",
Chinese Steamed Fish with Ginger Shallot Sauce,2,Japanese cooking sake,2,tbsp,(Note 2)
Chinese Steamed Fish with Ginger Shallot Sauce,2,salt,2,pinches of ,
Chinese Steamed Fish with Ginger Shallot Sauce,2,soy sauce,3,tsp,(Note 3)
Chinese Steamed Fish with Ginger Shallot Sauce,2,sesame oil,2,tsp,
Chinese Steamed Fish with Ginger Shallot Sauce,2,oil,4,tbsp,"(vegetable, canola or peanut oil)"
Chinese Steamed Fish with Ginger Shallot Sauce,2,Red chilli julienned,,,(Note 4)
Chinese Corn Soup with Chicken,2,chicken or vegetable broth/stock,2 cups (500ml),,
Chinese Corn Soup with Chicken,2,creamed corn,1 can (16oz/420g),,
Chinese Corn Soup with Chicken,2,soy sauce,1,tsp,(all purpose or light)
Chinese Corn Soup with Chicken,2,Chinese cooking wine,1,tbsp,OR Mirin or Dry Sherry (can omit)
Chinese Corn Soup with Chicken,2,ginger,1,tsp,minced or finely chopped
Chinese Corn Soup with Chicken,2,garlic clove,1,,minced or finely chopped
Chinese Corn Soup with Chicken,2,cornflour / cornstarch,1,tsp,mixed with a splash of cold water
Chinese Corn Soup with Chicken,2,egg,1,,whisked
Chinese Corn Soup with Chicken,2,shredded cooked chicken,1,cup,
Chinese Corn Soup with Chicken,2,Salt and white pepper,,,to taste
Chinese Corn Soup with Chicken,2,sliced scallions / shallots,3,tbsp,(optional)
Foolproof Poached Chicken Breast with Ginger Shallot Sauce,3,chicken breasts,2,,"boneless skinless, 250g/8.5 oz each (Note 1)"
Foolproof Poached Chicken Breast with Ginger Shallot Sauce,3,shallots / scallions,3 - 4,,green and white part thinly sliced (1 heaped cup)
Foolproof Poached Chicken Breast with Ginger Shallot Sauce,3,finely grated ginger,2,tbsp,
Foolproof Poached Chicken Breast with Ginger Shallot Sauce,3,salt,1/4,tsp,
Foolproof Poached Chicken Breast with Ginger Shallot Sauce,3,vegetable oil,5,tbsp,(or peanut or grapeseed oil)
Foolproof Poached Chicken Breast with Ginger Shallot Sauce,3,chilli paste,1,tbsp,
Foolproof Poached Chicken Breast with Ginger Shallot Sauce,3,Sriracha,1,tbsp,
Foolproof Poached Chicken Breast with Ginger Shallot Sauce,3,soy sauce,1,tsp,
Foolproof Poached Chicken Breast with Ginger Shallot Sauce,3,sugar,1,tsp,
Foolproof Poached Chicken Breast with Ginger Shallot Sauce,3,garlic clove,1,,
Foolproof Poached Chicken Breast with Ginger Shallot Sauce,3,grated ginger,1,tsp,
Sweet and Sour Chicken Stir Fry,4,white sugar,1/2,cup,(Note 1)
Sweet and Sour Chicken Stir Fry,4,apple cider vinegar,1/3,cup,
Sweet and Sour Chicken Stir Fry,4,pineapple juice,3,tbsp,(from the canned pineapple pieces)
Sweet and Sour Chicken Stir Fry,4,ketchup,3,tbsp,(Australia: tomato sauce)
Sweet and Sour Chicken Stir Fry,4,Worcestershire sauce,1,tsp,(Note 2)
Sweet and Sour Chicken Stir Fry,4,soy sauce,1,tsp,light or all purpose (Note 2)
Sweet and Sour Chicken Stir Fry,4,Oyster Sauce,1,tsp,(Note 2)
Sweet and Sour Chicken Stir Fry,4,salt,1/4,tsp,
Sweet and Sour Chicken Stir Fry,4,cornflour / corn starch + 2 tbsp water,1,tbsp,mixed together
Sweet and Sour Chicken Stir Fry,4,peanut oil,1 1/2,tbsp,(or vegetable)
Sweet and Sour Chicken Stir Fry,4,garlic clove,1,,minced or finely chopped
Sweet and Sour Chicken Stir Fry,4,onion,1,,"halved and sliced (brown, yellow or white) (see photo in post)"
Sweet and Sour Chicken Stir Fry,4,chicken thigh fillets,400 g / 13 oz ,,cut into bite size pieces (Note 3)
Sweet and Sour Chicken Stir Fry,4,red capsicum / bell pepper,1,,cut into bite size pieces
Sweet and Sour Chicken Stir Fry,4,green or yellow capsicum / bell pepper,1,,cut into bite size pieces
Sweet and Sour Chicken Stir Fry,4,can,1,,(8oz/250g) canned pineapple pieces in natural juice. Separate pineapple from juice.
Sweet and Sour Chicken Stir Fry,4,Sliced shallots / scallions,,,for garnish
Chinese Fried Rice with Shrimp / Prawns,3,peanut oil,3,tbsp,"(or vegetable), separated"
Chinese Fried Rice with Shrimp / Prawns,3,eggs,2,,lightly beaten
Chinese Fried Rice with Shrimp / Prawns,3,bacon,3/4,cup,"excess fat trimmed, chopped (or 1/2 cup Chinese Sausage) (Note 1)"
Chinese Fried Rice with Shrimp / Prawns,3,garlic cloves,2,,minced
Chinese Fried Rice with Shrimp / Prawns,3,ginger,3,tsp,minced or very finely chopped
Chinese Fried Rice with Shrimp / Prawns,3,onion,1/2,,"finely chopped (about 3/4 cup) (brown, white or yellow)"
Chinese Fried Rice with Shrimp / Prawns,3,Chinese cooking wine or dry sherry,1,tbsp,"(or sake, Japanese cooking wine) (Note 2)"
Chinese Fried Rice with Shrimp / Prawns,3,sugar,1/2,tsp,
Chinese Fried Rice with Shrimp / Prawns,3,small shrimp/prawns,5 oz/150g ,,cooked and peeled (Note 3)
Chinese Fried Rice with Shrimp / Prawns,3,cooked long grain white rice,3,cups,refrigerated overnight (Note 4)
Chinese Fried Rice with Shrimp / Prawns,3,scallions,3,,thinly sliced
Chinese Fried Rice with Shrimp / Prawns,3,Oyster Sauce,1,tbsp,
Chinese Fried Rice with Shrimp / Prawns,3,soy sauce,1 1/2,tbsp,(all purpose or light) (Note 3)
Chinese Fried Rice with Shrimp / Prawns,3,sesame oil,1/2,tsp,(roasted - i.e. dark colour)
Easy Chinese Honey Sesame Chicken,3,chicken thighs,1 lb / 500g ,,"cut into 1.2cm/ 1/2"" slices (Note 1)"
Easy Chinese Honey Sesame Chicken,3,salt,1/2,tsp,
Easy Chinese Honey Sesame Chicken,3,sesame paste OR tahini,2,tsp,(Note 2)
Easy Chinese Honey Sesame Chicken,3,soy sauce,2,tsp,
Easy Chinese Honey Sesame Chicken,3,sesame seeds,1 1/2,tbsp,toasted
Easy Chinese Honey Sesame Chicken,3,plain flour,1/2,cup,
Easy Chinese Honey Sesame Chicken,3,Oil spray,,,
Easy Chinese Honey Sesame Chicken,3,Chinese cooking wine,1,tbsp,(Shaoshing / Shaoxing wine) or sherry (or use chicken broth/stock)
Easy Chinese Honey Sesame Chicken,3,chicken broth / stock,3/4,cup,
Easy Chinese Honey Sesame Chicken,3,rice wine vinegar or Chinese black vinegar,1,tsp,(or ordinary white vinegar)
Easy Chinese Honey Sesame Chicken,3,honey,3 1/2,tbsp,
Easy Chinese Honey Sesame Chicken,3,soy sauce,1 1/2,tbsp,all purpose ordinary (Note 3)
Easy Chinese Honey Sesame Chicken,3,sesame oil,2,tsp,
Easy Chinese Honey Sesame Chicken,3,cornstarch / cornflour mixed with 2 tbsp water,1 1/2,tbsp,
Easy Chinese Honey Sesame Chicken,3,oil,2,tsp,"(vegetable, canola, peanut)"
Easy Chinese Honey Sesame Chicken,3,garlic cloves,2,,minced
Easy Chinese Honey Sesame Chicken,3,scallion/shallot stem,1,,sliced
Easy Chinese Honey Sesame Chicken,3,sesame seeds,1/2,tbsp,toasted
Spicy Beef Hokkien Noodles,4,beef rump steak,13oz / 400g ,,"trimmed, thinly sliced"
Spicy Beef Hokkien Noodles,4,Homemade Chinese Stir-fry Sauce,2,tbsp,(Note 1)
Spicy Beef Hokkien Noodles,4,peanut oil,1 1/2,tbsp,
Spicy Beef Hokkien Noodles,4,peanut oil,1 1/2,tbsp,
Spicy Beef Hokkien Noodles,4,garlic cloves,2,,crushed
Spicy Beef Hokkien Noodles,4,small onion,1,,"(brown, white or yellow)"
Spicy Beef Hokkien Noodles,4,red capsicum/bell pepper,1,,sliced
Spicy Beef Hokkien Noodles,4,Homemade Chinese Stir-fry Sauce,1/3,cup,(Note 1)
Spicy Beef Hokkien Noodles,4,water,3/4,cup,
Spicy Beef Hokkien Noodles,4,chilli paste,2,tbsp,"hot sauce, sriracha (to taste) OR finely chopped chilli"
Spicy Beef Hokkien Noodles,4,scallions/shallots,3,,cut into 3cm lengths
Spicy Beef Hokkien Noodles,4,snow peas,7oz / 200g ,,trimmed
Spicy Beef Hokkien Noodles,4,fresh hokkien noodles,15oz / 450g ,,
Spicy Beef Hokkien Noodles,4,Sliced red chilli,,,sliced scallions/shallots and toasted sesame seeds
Easy Classic Chinese Beef Stir Fry,2,cornstarch / corn flour*,3,tsp,
Easy Classic Chinese Beef Stir Fry,2,water,2 tbsp + 1/3 cup ,,separated
Easy Classic Chinese Beef Stir Fry,2,soy sauce,2,tbsp,(Note 2)*
Easy Classic Chinese Beef Stir Fry,2,oyster sauce*,1,tbsp,
Easy Classic Chinese Beef Stir Fry,2,Chinese cooking wine OR Mirin,2,tbsp,(Note 3)*
Easy Classic Chinese Beef Stir Fry,2,white sugar*,1,tsp,
Easy Classic Chinese Beef Stir Fry,2,sesame oil,1/2,tsp,(optional)*
Easy Classic Chinese Beef Stir Fry,2,Dash of black pepper*,,,
Easy Classic Chinese Beef Stir Fry,2,peanut oil,2,tbsp,
Easy Classic Chinese Beef Stir Fry,2,garlic clove,1,,crushed
Easy Classic Chinese Beef Stir Fry,2,beef,7 oz / 200 g ,,"good quality, thinly sliced (Note 4)"
Easy Classic Chinese Beef Stir Fry,2,small onion,1/2,,"sliced (yellow, brown or white)"
Easy Classic Chinese Beef Stir Fry,2,red bell pepper / capsicum,1/2,,sliced
Easy Classic Chinese Beef Stir Fry,2,small carrot,1,,halved lengthwise and sliced thinly on the diagonal
Easy Classic Chinese Beef Stir Fry,2,baby pak choy / bok choy,3,,quartered lengthwise
Easy Classic Chinese Beef Stir Fry,2,stems scallion / shallots,2,,"cut into 1.5""/3cm pieces"
Easy Classic Chinese Beef Stir Fry,2,Steamed white rice,,,
Easy Classic Chinese Beef Stir Fry,2,Sesame seeds,,,(optional)
Easy Classic Chinese Beef Stir Fry,2,Fresh cilantro / coriander,,,(optional)
Baked Sweet and Sour Chicken,4,chicken breast,1 lb / 500 g ,,cut into bite size cubes
Baked Sweet and Sour Chicken,4,salt,1/2,tsp,
Baked Sweet and Sour Chicken,4,large egg or 2 small eggs,1,,lightly beaten (enough to coat chicken)
Baked Sweet and Sour Chicken,4,cornstarch / cornflour,1,cup,placed in a large ziplock bag
Baked Sweet and Sour Chicken,4,oil,3 to 5,tbsp,"(vegetable, canola)"
Baked Sweet and Sour Chicken,4,Oil spray,,,
Baked Sweet and Sour Chicken,4,oil,1/2,tbsp,
Baked Sweet and Sour Chicken,4,garlic clove,1,,
Baked Sweet and Sour Chicken,4,small onion,1,,cut into large dice
Baked Sweet and Sour Chicken,4,red bell pepper,1/2,,cut into bite size pieces
Baked Sweet and Sour Chicken,4,green bell pepper,1/2,,cut into bite size pieces
Baked Sweet and Sour Chicken,4,can,1,,(8oz/250g) canned pineapple pieces in natural juice. Separate pineapple from juice.
Baked Sweet and Sour Chicken,4,sugar,1/2,cup,(white or brown - I use either)
Baked Sweet and Sour Chicken,4,apple cider vinegar,1/3,cup,
Baked Sweet and Sour Chicken,4,pineapple juice,2 - 3,tbsp,(from the canned pineapple pieces)
Baked Sweet and Sour Chicken,4,ketchup,3,tbsp,(Australia: tomato sauce)
Baked Sweet and Sour Chicken,4,Worcestershire sauce,1,tsp,(Note 1)
Baked Sweet and Sour Chicken,4,soy sauce,1,tsp,(Note 1)
Baked Sweet and Sour Chicken,4,Oyster Sauce,1,tsp,(Note 1)
Baked Sweet and Sour Chicken,4,salt,1/4,tsp,
Baked Sweet and Sour Chicken,4,cornflour / corn starch + 4 tbsp water,1,tbsp,mixed together
Crispy Sticky Mongolian Beef,2,beef steak,8 oz / 250g ,,"(rump, scotch or flank), sliced into 1/5"" / 3mm slices (Note 1)"
Crispy Sticky Mongolian Beef,2,soy sauce,1,tsp,
Crispy Sticky Mongolian Beef,2,cornstarch/cornflour,1,tsp,
Crispy Sticky Mongolian Beef,2,vegetable oil,1,tsp,
Crispy Sticky Mongolian Beef,2,cornflour / cornstarch,2,tsp,
Crispy Sticky Mongolian Beef,2,water,1/4,cup,
Crispy Sticky Mongolian Beef,2,"soy sauce (light or all purpose, NOT dark)",2,tbsp,
Crispy Sticky Mongolian Beef,2,chicken broth,1/4,cup,
Crispy Sticky Mongolian Beef,2,"Chinese cooking wine or dry sherry, or more chicken broth (Note 2)",1 1/2,tbsp,
Crispy Sticky Mongolian Beef,2,"brown sugar, lightly packed",3 tbsp / 1/4 cup,,
Crispy Sticky Mongolian Beef,2,vegetable oil (Note 1),1/4 - 1 1/2,cups,
Crispy Sticky Mongolian Beef,2,cornstarch/cornflour,1/4,cup,
Crispy Sticky Mongolian Beef,2,"ginger, finely minced",1/2,tsp,
Crispy Sticky Mongolian Beef,2,"garlic cloves, crushed",2,,
Crispy Sticky Mongolian Beef,2,"scallions/shallots, cut into 1 1/2"" / 4cm pieces on the diagonal",2,,
Chinese Zucchini Pancakes,4,large zucchini,1,,"grated (1 1/2 cups, not packed in)"
Chinese Zucchini Pancakes,4,shallots / scallions,3,,thinly sliced (about 3/4 cup)
Chinese Zucchini Pancakes,4,eggs,2,,
Chinese Zucchini Pancakes,4,flour,1,cup,
Chinese Zucchini Pancakes,4,salt,3/4,tsp,
Chinese Zucchini Pancakes,4,Chinese five spice,1,tsp,(note 1)
Chinese Zucchini Pancakes,4,sesame oil,1,tsp,
Chinese Zucchini Pancakes,4,vegetable or other cooking oil,2,tbsp,
Chinese Zucchini Pancakes,4,Chinese black vinegar,2,tsp,(note 2)
Chinese Zucchini Pancakes,4,sesame oil,1,tsp,
Chinese Zucchini Pancakes,4,small garlic clove,1,,finely chopped
Chinese Zucchini Pancakes,4,salt,1/4,tsp,
Chinese Zucchini Pancakes,4,chili paste or sauce,1/4,tsp,(optional - see note 3)
Chinese Zucchini Pancakes,4,Extra sliced shallots / scallions,,,
Slow Cooker Crispy Chinese Shredded Chicken,10,whole chicken,3 - 4 lb / 1.5 - 2 kg ,,skin on
Slow Cooker Crispy Chinese Shredded Chicken,10,Chinese cooking wine,2 1/2,cups,(or sherry) (see notes)
Slow Cooker Crispy Chinese Shredded Chicken,10,brown sugar,3/4,cup,(or substitute with white sugar)
Slow Cooker Crispy Chinese Shredded Chicken,10,black vinegar,1/4,cup,"(or substitute with malt vinegar, or white vinegar. Don't use balsamic)"
Slow Cooker Crispy Chinese Shredded Chicken,10,light soy sauce,1 1/4,cups,(or substitute with 3/4 cup ordinary soy sauce + 1/2 cup water + 1 tsp salt)
Slow Cooker Crispy Chinese Shredded Chicken,10,coarsely chopped ginger,3,tbsp,(no need to peel)
Slow Cooker Crispy Chinese Shredded Chicken,10,garlic cloves,4,,crushed (not minced - see notes)
Slow Cooker Crispy Chinese Shredded Chicken,10,cooking oil,3,tbsp,"(vegetable, peanut or canola)"
